title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
WATCH: Hispanic Parents Make Shocking Video Teaching 3 Yr Old To Say “WE HAVE TO KILL DONALD TRUMP”,"This video exposes the underbelly of the illegal alien community and the hate they have for anyone who would enforce the rule of law in America. Based on the conversation these irresponsible parents are having with their 3 year old child in the video, these parents appear to be concerned about being deported if Trump becomes our next President. It s hard to distinguish the difference between Islamic radical parents who teach their young children that killing innocent Americans is okay as long as it fulfills an obligation to Islam, and Mexican illegals living in America who are teaching their kids the same kind of hate and violent behavior.America is a melting pot. We welcome vetted immigrants from all over the world with open arms who want to become citizens of our great country. Becoming an American does not mean you live here, but are separate from our culture and traditions. It s clear by this video that these parents have an  us against them  mentality. This is NOT assimilation and these are NOT the kind of people we want living in America!WHAT THESE YOUNG ILLEGAL  DREAMERS  Do To Trump Supporters Will Make Your Blood Boil [Video]We posted a story a few months ago that featured young Hispanic kids screaming expletives at Trump supporters as they drove by en route to a Trump rally. Are these the kind of children we want to see growing up to become violent adults in our nation, all because their parents were fortunate enough to illegally cross our borders and give birth to them?https://youtu.be/zjHb3XkPuK0There was also  this professionally made video that was used as a tool to dissuade Hispanics from voting for Trump. Whoever thought this making video was a good idea is a first rate idiot. The only thing this video will do is make Americans want to start deporting more stupid people who think they re above the law Any parent who allowed their child to appear in this vile video should be up on child abuse charges! ***Serious Language WARNING**** ",politics,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WOW! NH LAWMAKER AND VET Rips Into Liberal Media At Trump Press Event: “Stop making political pawns out of veterans” [Video],"Donald Trump held a press conference today to clarify every since bit of accusations made that he pocketed over six million dollars meant for veterans. Basically, Trump shut the liberal media down. It was awesome! What was even better was watching a New Hampshire lawmaker rip into the liberal press like I ve never seen! ",politics,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CAUGHT ON VIDEO! Violent Anti-Trump Thugs Pelt Eggs At Trump Supporters,When will the media report on this nice group of illegal aliens and racist American thugs ,politics,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WHOA! Mainstream Media Has Officially DECLARED WAR On Crooked Hillary: “Far and away the most devastating 10 minutes on Hillary Clinton you will EVER see” [VIDEO],"Even the most militant supporters of Crooked Hillary are (reluctantly) exposing the truth about her. Fake black guy,  journalist  and Black Lives Matter terror group activist, Shaun King tweeted a scathing video exposing Hillary and the lies she can t escape Leftist Chuck Todd begrudgingly admits,  Because of this breach, for instance, I don t think she could be confirmed for instance, as Attorney General. The best part of the video is when Mika asks looney leftist Andrea Mitchell, who has been carrying the Clinton s water for decades,  I really, don t want to be the one delivering this, but, I gotta tell ya it s really hard to believe. It feels like she s lying straight up. Andrea Mitchell is she [Hillary] lying?  Andrea panics then responds, I can t say that uh I would let the viewer, I would let the voter uh make those determinations. The libs are in panic mode, as they should be. Hillary cannot lie her way out of this and these leftist  journalists  are running out of options to cover for her.https://twitter.com/ShaunKing/status/736067250105372673And finally Chuck Todd has this to say about Crooked Hillary and her crooked husband,  Like so many of these Clinton scandals, it s impossible to imagine that this wasn t going to surface. ",politics,"May 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"ESPN SENIOR WRITER Says COPS, SOLDIERS Singing At Ballparks Is Racist Show Of Power…Says 9/11 Police Officers Aren’t Heroes [VIDEO]","What happens when a black police officer sings the national anthem at a ball park? Is that racist as well? When will Disney owned ESPN figure out their fans aren t watching for their ignorant, racist commentary? ESPN Magazine  senior writer Howard Bryant argued in has latest column that police officers and military personnel should not sing the national anthem before sporting events.But it s not because he thinks they have bad voices   but rather because it amounts to a display of  staged patriotism  signaling an  authoritarian shift at the ballpark. Why don t more athletes speak out on behalf of their communities?  Bryant wrote.  Perhaps more of them would if there wasn t a chilling force looming over them. Bryant s column became a subject on a  Fox and Friends Weekend  segment, and the gang totally disagreed with him.Anna Kooiman noted that Bryant had written similar columns, in which he took the exception to  doing the flyovers and singing the national anthem and  God Bless America. In today s political climate, where kids in some district can t recite the Pledge of Allegiance, she asked  What is the problem here with expressing some patriotism? It s not forced patriotism! Peter Doocy said that, according to Bryant, these displays are  feeding into the 9/11 hero narrative,  which butts heads with the Black Lives Matter movement.He does not believe that police officers on 9/11 were heroes,  he said, and then wondered why a sporting magazine was opining about politics in the first place. Via: BizPac Review ",politics,"May 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COMMUNIST VIETNAMESE LEADER THANKS U.S. Anti-War Activists For Helping With Their Victory Only Days Before Obama’s Visit,"Obama s historic Embracing the Communists Tour wouldn t be complete without a stop in Vietnam All on the American taxpayers dime, of course In the weeks leading up to Memorial Day and President Barack Obama s scheduled trip to Vietnam, a prominent Vietcong communist leader privately thanked American anti-war activists for helping defeat the U.S.-allied government in Vietnam in the 1970s, saying protest demonstrations throughout the United States were  extremely important in contributing to Vietnam s victory. For Vietnamese guerrilla leader Madam Nguyen Thi Binh, who sent the private letter from Hanoi dated April 20,  victory  meant the communist takeover of South Vietnam. The letter addressed veteran American anti-war activists who gathered in Washington, D.C., at a May 3 reunion of radical  May Day  anti-war leaders.The Daily Caller News Foundation obtained a copy of the letter at the meeting.Binh, now age 90, originally served as the highest ranking Vietnamese delegate to the Paris Peace Talks that imposed a ceasefire in the country in 1973.The  Vietcong  was a ragtag group of communist guerrillas who were allied with the official communist government in North Vietnam. The country was cut in two in 1954, with the south seeking to build a democratic state allied to the West.Binh s frank admission highlights a secret side of the communist s effective lobbying influence in the United States. Rather than live in the southern part of the country, which for decades she represented as a diplomat, it appears after the war Binh was living in Hanoi, the original capital of North Vietnam.In her letter, she extolled the American anti-war movement, saying it was  a key component  that advanced the communist takeover of South Vietnam. The Vietnamese people have great appreciation for the peace and antiwar movements in the United States and view those movements  contribution as important in shortening the war,  she wrote and which was read to an assembled group of  May Day  anti-war activists in Washington, D.C.The  May Day tribe  consisted of thousands of radical anti-war protesters bent on shutting down Washington, D.C., in May 1971 through three days of massive civil disobedience. More than 12,000 protesters were arrested, for filling the streets to block feds from getting to work.The Nixon administration was so fearful of violence against federal employees, it deployed 5,000 paratroopers from the 82nd Airborne Division and thousands more from the Marine Corps barracks to protect the 14th Street Bridge, a major thoroughfare into the nation s capital from Virginia.The protesters rallying cry was,  if the government won t stop the war, we ll stop the government. The war temporarily ended in 1973 when the Paris Peace Treaty was signed that imposed a ceasefire on all parties.That ceasefire was abruptly broken in 1975, however, when the North Vietnamese forces launched a surprise  Spring Offensive. Leading the offensive were hundreds of T-54 and T-55 heavy Russian tanks that left secret sanctuaries in neighboring Cambodia and flooded into South Vietnam. Regular North Vietnamese troops spearheaded the offensive, along with guerrillas tied to the Vietcong, which also called themselves the National Liberation Front of Vietnam.By the time the Russian tanks were about to drive into Saigon, a liberal Congress filled with anti-war lawmakers already had hamstrung their South Vietnamese allies. Congress cut military aid to Saigon by 50 percent and handcuffed the South Vietnamese military facing the communist onslaught by barring any U.S. air support or other meaningful military assistance to the government.The offensive was relatively quick, trapping hundreds of thousands of pro-American Vietnamese troops and millions of civilians who had trusted Washington and openly supported the United States.The lasting images of those dark, chaotic days were captured by American news networks, which showed the panic in the capital city.Harrowing pictures depicted U.S. helicopters frantically trying to ferry thousands of panic-stricken Vietnamese citizens and U.S. officials off the roof of the American Embassy. The videos depicted Vietnamese clinging from helicopters in a desperate effort to escape the onrushing communist army.The defeat ultimately triggered an international humanitarian crisis where at least 800,000 Vietnamese  boat people  fled their communist conquerors. Many bravely undertook perilous journeys in small boats across the Gulf of Thailand to escape the new communist warlords. An unknown number of refugees drowned in the exodus.After the communists defeated the South Vietnamese army, more than 1 million South Vietnamese citizens who had supported the United States were left behind and imprisoned in  re-education camps.  About 100,000 faced summary execution by the communist victors.Bill Cowan, who was a Purple Heart Marine platoon leader in Vietnam, told TheDCNF that U.S. troops were demoralized when the U.S. media only highlighted anti-war protesters and not the heroism of many of the Vietnamese who were trying to keep their country free. The media fueled the anti-war movement, empowering the protestors, the North Vietnamese, and the Vietcong,  he told TheDCNF. It was rare to have a  good news  story about what was happening there,  Cowan said. I recall a reporter coming to interview me at the village I was living at and apologizing after she was done by saying,  You know, this story will probably never see the light of day. My editors will quash it because it has too many good things in here about what you guys are doing.  Cowan told TheDCNF.Fred Rustmann, a former Central Intelligence Agency officer who was deployed in Vietnam for two years and later assigned to cover the Paris Peace Talks where Binh was the chief Vietcong delegate, called her  a great propagandist. She was really the propaganda arm of the Vietcong. And she was very effective. She was living in a villa in Paris in the southern suburbs, which was a very communist, socialist neighborhood,  Rustmann told TheDCNF in an interview. He said ironically Binh spent more time in Paris than in Vietnam.In Paris,  she was regularly interviewing with leftist news organization. She had these leftist kids and try to influence them. I believe she met several times with Jane Fonda. Binh actually recalled in her latest letter many meetings she had with American anti-war activists. She wrote,  The first time I met representatives of the American anti-war movement was at a week-long conference held in Bratislava in 1967, with the attendees of about forty Americans. Before parting, we were shaking hands, holding hands,  she recalled in her letter, adding,  During the war years, I also met many other Americans in different places organized by U.S. citizen groups opposed to the war. Obama visited Vietnam last week for a three-day trip, and hailed its communist leadership and downplayed the human rights problems that persist.Hours before Air Force One touched down, Vietnam had scheduled national  elections  for its one-party National Assembly. Reminiscent of previous old communist regimes from the Soviet Union days, the state-run press reported that 98.77 percent of the public  voted  in the election.Only one sentence in Obama s main speech to the Vietnamese public made any reference to human rights problems in the country.Vietnamese government officials also blocked dissidents from meeting with Obama or his advisers when the American delegation arrived in Ho Chi Minh City, formerly Saigon. White House Deputy National Security Adviser Ben Rhodes said it shows the meeting was  the source of significant discomfort  for Vietnam s rulers. Via: Daily Caller",politics,"May 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WHOA! HISPANIC TRUMP SUPPORTERS Scream At Anti-Trump Thugs: “GO BACK TO MEXICO!” [VIDEO],"A first hand look at the lie the media continue to perpetuate that all Hispanics are against Trump. WOW! HISPANIC TRUMP SUPPORTERS Scream at Anti-Trump Mob:  Go Back to Mexico!  #RollingThunderhttps://t.co/50evxarkt2    Cris   (@ThePatriot143) May 29, 2016",politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DONALD TRUMP’S Touching Gesture After Rally Caught On Video,"The Americans who ve lost a loved one to an illegal alien are all but forgotten. You hear nothing from the main stream media about all of the crimes committed by people who come to America illegally.  Donald Trump has taken a special interest in the Americans who re part of The Remembrance Project. It s a group dedicated to remembering their lost loved ones by doing what they can to prevent anyone else from having to go through what they have. We ve had this group on our radar for some time now and highly recommend whatever support you could give them. Can you imagine knowing your loved one would be alive had it not been for our lax border controls? Well, Donald Trump recognizes this and knows we need to do whatever we can to stop this. Cell phone footage captured at Wednesday s campaign rally shows Donald Trump s touching and spontaneous interaction with a group of mothers who attended the rally and who lost their children to illegal alien violence.The footage shows Trump kissing and signing posters of the mothers  deceased children after his rally in Anaheim, California. The footage also revealed the pandemonium after a Trump rally with fans reaching over and around each other as Secret Service desperately tries to maintain control of the chaotic situation. It is in this context that Trump, despite the pressure to continue moving forward, stopped and interacted with the families.The affectionate gesture draws a sharp contrast with the growing chaos outside the arena where protesters were waving foreign flags, chanting obscenities, and violently confronting law enforcement. The irony is that these children are dead specifically because law enforcement was not allowed to do its job. He s our last hope for our country to ever recover,  Durden said of Trump s candidacy. Read more: Breitbart",politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IT BEGINS….OBAMA APPOINTED JUDGE Rules Trump University Records Must Be Released,"Chicago style politics buckle up America Barry s just getting warmed up A federal judge has ordered the release of internal Trump University documents in an ongoing lawsuit against the company, including  playbooks  that advised sales personnel how to market high-priced courses on getting rich through real estate.The Friday ruling, in which Judge Gonzalo Curiel cited heightened public interest in presumptive Republican presidential nominee Donald Trump, was issued in response to a request by The Washington Post. The ruling was a setback for Trump, whose attorneys argued that the documents contained trade secrets.Curiel s order came the same day that Trump railed against the judge at a boisterous San Diego rally for his handling of the case, in which students have alleged they were misled and defrauded. The trial is set for November.Trump, who previously questioned whether Curiel s Hispanic heritage made him biased due to Trump s support for building a wall on the Mexican border, said Friday that Curiel  happens to be, we believe, Mexican.  Trump called the judge a  hater of Donald Trump  who had  railroaded  him in the case. I think Judge Curiel should be ashamed of himself. I think it s a disgrace that he is doing this,   Trump said.Trump University was started in 2004 to offer courses in entrepreneurship under the Trump brand. Trump gave his blessing, according to court documents reported previously by The Post, becoming a 93 percent owner of the new enterprise.For entire story: The State.com ",politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
UNREAL! BLACK TRUMP SUPPORTER Threatened And Abused For Being Pro-Trump [Video],This guy is awesome! He is so right and so on point about his assessment of Trump. ,politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FLASHBACK MEMORIAL DAY 2016: Donald Trump Speech With Rolling Thunder: “We’re gonna knock the h*ll out of ISIS!” [Video],"Donald Trump addressed thousands of motorcyclists, many of them military veterans, attending the annual Rolling Thunder gathering to honor the nation s soldier missing-in-action. The bikers have been great supporters of Trump as he mentioned last week:  I am doing it in honor of the great bikers who have been totally supportive of my campaign and now I want to be supportive of them. I look forward to it! GREAT! WE MADE THE RIGHT CHOICE AMERICA!",politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CAUGHT ON CAMERA! ANTI-TRUMP THUGS Stoop To New Low But Challenge Cameraman When Questioned [Video],The anti-Trump protesters stoop to a new low and when challenged by the cameraman they verbally abuse him. These people need a big reality check! Thank goodness for the Rebel Pundit cameraman who caught this on video. ,politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FLASHBACK: EVIDENCE SHOWS “CROOKED” HILLARY Has Been Burying E-mails Since She Was First Lady,"If anyone were to tell you 20 years ago that a career criminal, habitual liar and an enabler of husband who is a serial sexual offender was going to be a frontrunner for President of The United States in two decades simply because of her genitalia, would you have believed them?While the State Department s own internal probe found former Secretary Hillary Clinton violated federal recordkeeping laws, it s not the first time she and her top aides shielded her e-mail from public disclosure while serving in a government position.As first lady, Hillary was embroiled in another scheme to bury sensitive White House e-mails, known internally as  Project X. In 1999, as investigators looked into Whitewater, Travelgate, Filegate and other scandals involving the then-first lady, it was discovered that more than 1 million subpoenaed e-mails were mysteriously  lost  due to a  glitch  in a West Wing computer server.The massive hole in White House archives covered a critical two-year period   1996 to 1998   when Republicans and special prosecutor Ken Starr were subpoenaing White House e-mails.Despite separate congressional investigations and a federal lawsuit over Project X, high-level e-mails dealing with several scandals were never turned over. And the full scope of Bill and Hillary Clintons  culpability in the parade of scandals was never known.To those well-versed in Clinton shenanigans, this all sounds distressingly familiar. Thanks to another server-related problem, Clinton so far has gotten away with withholding more than 30,000 e-mails from congressional committees investigating the Benghazi terrorism cover-up, Clinton Foundation foreign-influence peddling and other scandals. This Clinton e-mail scandal is nothing new,  Judicial Watch President Tom Fitton told me.  There were previous efforts to hide e-mails in the Clinton White House. His Washington watchdog group filed a lawsuit to recover the missing White House e-mails back then, just as it has against the State Department now, though it has had better luck in this case.The parallels don t end there.During the Project X e-mail scandal, career White House staffers and contractors found that someone close to the first lady had basically turned off the White House s automated e-mail-archiving system. They fingered White House  special assistant  Laura Crabtree Callahan, who was overseeing the computer contractors despite obtaining computer-science degrees from diploma mills.Read more: NYP",politics,"May 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RONALD REAGAN: Remembering Our Heroes [Video],"This speech, delivered by President Ronald Reagan on Memorial Day, epitomizes our debt of gratitude to those who died in battle serving the cause of liberty here in the United States and around the world. We will never forget you! ",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Anti-Trump Protester’s X-Rated Comment Angers MSNBC Anchor: “Grow The Hell Up!”,This is rich! A live feed from MSNBC was trying to show how great the anti-Trump protesters were behaving but all of a sudden a guy yells out a disgusting sexual phrase. Fair warning! ,politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BEST EVER CROOKED HILLARY Collection Of Lies And Flip Flops [Video],Hillary Clinton has had a loooong career at lying at twisting things. Here s a great video to share with everyone you know! ,politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Anti-Trump Protester Surrounded By Mexican Flags In CA: “If Trump Wins He’ll Be Dead Within A Week…Cartel Won’t Have His Bullsh*t” [VIDEO],"It was actually refreshing to see the cops fighting back against an unruly mob of Mexican flag carrying rioters in San Diego (Watch video HERE). It s interesting to see how little coverage the threats against Donald Trump s life are getting by the press. Could you imagine a LEGAL American Tea Party member threatening the life of Hillary? Do you think you d have to scour conservative news sources to find that story? No need to answer that Hundreds of protesters gathered outside a Donald Trump rally on Friday, chanting  f**k Donald Trump  and holding obscene signs   including one that included a death threat against Trump should he win the presidency in November.The young protester held up a sign that read:  If TRUMP wins He ll be DEAD with in A week The Cartel wont have his Bullsh*t. Protester outside Trump San Diego rally threatens Trump with death by cartel if @realDonaldTrump is elected pic.twitter.com/khqIm8Ro4h  Michelle Moons (@MichelleDiana) May 27, 2016Mexican flags waved as the crowd flooded the street in front of the San Diego Convention Center, where Trump was speaking.Arrests were also made at the anti-Trump riots. Most of them appeared to be Hispanic. Will the media ever disclose how many of the people who were arrested are illegal aliens.Protester handcuffed outside Trump San Diego rally pic.twitter.com/qpMR3Jbskt  Michelle Moons (@MichelleDiana) May 28, 2016At one point bottles were thrown at police, and in the course of the protests, several people were detained. Several pi atas depicted Trump, including one whose head had been severed in the street, with the rest just a crumpled bit of papier-m ch .Via: Breitbart NewsWhat you didn t see reported by the mainstream media was the ENORMOUS crowd of supporters inside the San Diego venue where Trump was announced to thunderous applause. It s no wonder the Left is freaking out about Trump. He is drawing tens of thousands of supporters in the bluest of blue states and they re coming because they believe in him. They re not coming because of the color of his skin or his promise to fundamentally destroy our nation, they re coming because they want to see America return to her greatness and they believe Trump has the ability to actually make that happen. What America didn't see much of! @realDonaldTrump's rally in Fresno, CA. w/ the MOVEMENT! AKA, #TrumpTrain  pic.twitter.com/oETrL6M4A5  Dan Scavino Jr. (@DanScavino) May 28, 2016",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
